loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date,loan_to_income_ratio,age_group,income_bracket,estimated_emi
LN02400,CUST05624,BR019,Education,2026-05-14,116211.28,14.08,36,617,Approved,0,Anita Long,55.0,Male,35797.42,North Samanthaberg,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,3.25,46-55,Mid,3228.09
LN01497,CUST08954,BR038,Home,2026-05-14,330867.37,7.83,36,457,Closed,0,Justin Garcia,37.0,Male,63763.81,Mclaughlinmouth,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,5.19,36-45,High,9190.76
LN01369,CUST05429,BR003,Home,2026-06-08,46722.57,16.78,60,817,Defaulted,1,Jeffrey Petersen,55.0,Female,46805.65,North Madeline,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,1.0,46-55,Mid,778.71
LN03867,CUST03606,BR035,Home,2026-05-03,254307.28,14.04,36,736,Active,0,Mary Guerra,67.0,Male,34632.11,Robertmouth,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,7.34,56+,Mid,7064.09
LN00693,CUST07939,BR020,Vehicle,2024-09-09,215630.82,6.67,12,829,Rejected,0,Jacqueline Herman,32.0,Female,35830.54,Lake Steven,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,6.02,26-35,Mid,17969.24
LN04414,CUST08102,BR010,Home,2025-08-14,406839.44,7.94,60,862,Active,0,Ann Barnett,30.0,Female,62705.12,Mullinsfort,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,6.49,26-35,High,6780.66
LN02740,CUST07368,BR006,Personal,2026-01-23,429726.38,17.88,36,473,Closed,0,Felicia Thompson,42.0,Male,29175.71,Matthewbury,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,14.73,36-45,Low,11936.84
LN01792,CUST09710,BR038,Home,2026-05-15,235124.99,11.07,36,514,Active,0,Justin Howard,58.0,Male,49418.18,North Aliciahaven,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,4.76,56+,Mid,6531.25
LN04007,CUST08397,BR031,Home,2026-01-02,219891.64,16.14,12,743,Defaulted,1,Amanda Smith,49.0,Male,69814.69,New Aaronburgh,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,3.15,46-55,High,18324.3
LN00772,CUST04777,BR030,Vehicle,2026-01-01,186457.68,13.24,60,443,Active,0,Beth Brown,43.0,Male,60012.25,Lake Justin,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,3.11,36-45,High,3107.63
LN04333,CUST07124,BR034,Personal,2026-07-15,382340.56,16.96,12,878,Approved,0,Casey Garcia,30.0,Male,51678.5,South Rogerborough,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,7.4,26-35,Mid,31861.71
LN04486,CUST09221,BR006,Vehicle,2026-07-10,87685.35,8.06,36,826,Active,0,Allison Miller,27.0,Female,38804.02,Katherinehaven,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,2.26,26-35,Mid,2435.7
LN05540,CUST05033,BR000,Personal,2026-05-12,458444.92,14.58,60,856,Defaulted,1,Kenneth Snyder,44.0,Female,75353.53,Port Paul,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,6.08,36-45,High,7640.75
LN05437,CUST03296,BR000,Education,2026-04-03,119862.81,12.22,24,516,Closed,0,David Chapman,60.0,Female,56559.33,North Brooke,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,2.12,56+,Mid,4994.28
LN04165,CUST04996,BR042,Vehicle,2025-06-15,177358.58,14.48,36,566,Active,0,Darryl Christensen,39.0,Male,53652.28,Salazarton,North John Branch,West Juan,New Mexico,Rural,2022-03-27,3.31,36-45,Mid,4926.63
LN05575,CUST01129,BR025,Home,2024-12-26,57989.8,13.33,36,324,Closed,0,James Rivers,25.0,Female,39412.84,Port Katherine,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,1.47,18-25,Mid,1610.83
LN00577,CUST01810,BR033,Education,2024-10-10,164589.71,16.69,120,418,Closed,0,Cassandra Williams,56.0,Female,36882.8,North Apriltown,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,4.46,56+,Mid,1371.58
LN00535,CUST01062,BR008,Home,2025-10-05,201930.44,9.79,24,882,Defaulted,1,Stephanie Evans,65.0,Female,63455.1,New Chrisfort,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,3.18,56+,High,8413.77
LN03538,CUST06028,BR006,Home,2026-09-08,269303.15,6.94,120,396,Active,0,Nicholas Pace,44.0,Female,30130.48,Rebeccahaven,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,8.94,36-45,Mid,2244.19
LN05379,CUST00494,BR022,Education,2025-04-13,445646.71,9.38,12,780,Active,0,Meghan Cisneros,32.0,Male,47211.12,Stacyville,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21,9.44,26-35,Mid,37137.23
LN02508,CUST03750,BR045,Home,2025-08-19,213267.03,6.6,120,667,Closed,0,Lauren Marshall,49.0,Female,56633.59,Johnsland,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07,3.77,46-55,Mid,1777.23
LN03392,CUST07866,BR037,Vehicle,2025-07-21,425888.71,9.6,120,621,Rejected,0,Jeffrey Myers V,52.0,Male,69052.28,East Benjaminborough,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,6.17,46-55,High,3549.07
LN00397,CUST05177,BR025,Home,2025-04-01,206107.36,11.71,24,399,Active,0,Melody Stevens,55.0,Male,38565.54,Port Samuelborough,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,5.34,46-55,Mid,8587.81
LN02377,CUST08623,BR039,Home,2025-10-04,45855.8,14.76,12,575,Approved,0,Michael Parsons,49.0,Male,66009.63,Marshallborough,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,0.69,46-55,High,3821.32
LN05391,CUST04658,BR004,Vehicle,2025-11-04,152825.53,7.91,12,484,Approved,0,Zachary Swanson MD,40.0,Male,29029.48,Brownstad,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,5.26,36-45,Low,12735.46
LN00473,CUST08967,BR025,Home,2026-08-30,96832.6,6.43,120,468,Active,0,Frank Munoz,38.0,Male,33150.97,Hillmouth,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,2.92,36-45,Mid,806.94
LN04747,CUST03177,BR002,Vehicle,2025-04-16,298165.47,6.48,24,419,Approved,0,Xavier Parker,18.0,Female,55364.51,Port Katieport,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,5.39,18-25,Mid,12423.56
LN05092,CUST01499,BR005,Education,2025-01-25,464263.87,6.96,12,396,Approved,0,Ethan Frey,33.0,Male,37808.35,Vanessatown,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,12.28,26-35,Mid,38688.66
LN01862,CUST08234,BR037,Home,2025-12-30,495838.77,9.35,24,326,Approved,0,Maria Dixon,18.0,Male,15837.87,Farmerchester,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,31.31,18-25,Low,20659.95
LN03824,CUST03258,BR002,Education,2025-04-04,162593.72,7.09,60,469,Closed,0,Dustin Harris,42.0,Female,75602.32,Brownville,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,2.15,36-45,High,2709.9
LN00862,CUST00005,BR035,Vehicle,2026-04-25,113649.03,11.54,120,815,Active,0,Connie Lawrence,25.0,Female,24860.76,Pollardview,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,4.57,18-25,Low,947.08
LN00968,CUST00950,BR042,Personal,2025-05-19,322962.56,8.84,36,842,Approved,0,Rebecca Kelly,47.0,Female,69996.93,West Michelle,North John Branch,West Juan,New Mexico,Rural,2022-03-27,4.61,46-55,High,8971.18
LN03611,CUST04946,BR027,Education,2024-10-22,60736.35,14.7,12,555,Rejected,0,Paul Smith,58.0,Female,55353.99,Lake Joshuamouth,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,1.1,56+,Mid,5061.36
LN04534,CUST01186,BR039,Personal,2025-10-30,42920.75,12.87,36,688,Defaulted,1,Jennifer Adkins,19.0,Male,31702.67,Anthonyport,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,1.35,18-25,Mid,1192.24
LN05649,CUST02330,BR032,Education,2025-11-06,266364.2,12.76,12,788,Rejected,0,Danielle Thornton,46.0,Male,75257.12,Davischester,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,3.54,46-55,High,22197.02
LN02475,CUST02361,BR018,Personal,2026-04-29,347544.58,12.18,60,724,Rejected,0,Emily Fleming,41.0,Male,51909.48,New Rebeccahaven,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,6.7,36-45,Mid,5792.41
LN04060,CUST05944,BR007,Vehicle,2026-08-09,382258.71,6.16,120,358,Closed,0,Robert Carter,43.0,Male,57055.17,Port Williamfort,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,6.7,36-45,Mid,3185.49
LN01798,CUST03719,BR003,Vehicle,2025-08-27,117863.42,12.46,60,560,Approved,0,Melissa Carroll,59.0,Female,81821.57,Johnsonberg,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,1.44,56+,High,1964.39
LN02097,CUST06610,BR035,Vehicle,2025-03-02,237623.85,12.47,36,844,Approved,0,Jessica Martinez,26.0,Male,49999.39,West Anthonybury,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,4.75,26-35,Mid,6600.66
LN01719,CUST00629,BR037,Personal,2025-06-08,161126.33,15.62,12,741,Closed,0,Kevin Davis,63.0,Male,42847.75,North Michael,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,3.76,56+,Mid,13427.19
LN03914,CUST09928,BR047,Personal,2026-06-17,330432.4,6.47,120,502,Closed,0,Julie Davis,38.0,Male,48209.29,West Jason,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,6.85,36-45,Mid,2753.6
LN02073,CUST08429,BR035,Home,2026-03-22,473965.02,13.76,120,649,Defaulted,1,Olivia Holmes,47.0,Male,77289.28,South Paulbury,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,6.13,46-55,High,3949.71
LN04084,CUST07957,BR006,Personal,2025-12-07,31704.76,9.69,60,367,Closed,0,Evan Smith,65.0,Female,44934.25,South Sarahside,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,0.71,56+,Mid,528.41
LN05157,CUST07008,BR000,Personal,2025-11-06,200334.1,9.94,120,623,Rejected,0,Daniel Mercado,64.0,Female,70927.76,North Danielle,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,2.82,56+,High,1669.45
LN01575,CUST08465,BR036,Home,2024-11-05,179149.98,12.5,24,509,Closed,0,Katherine Pacheco,18.0,Female,49132.85,Michealview,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,3.65,18-25,Mid,7464.58
LN04637,CUST00165,BR033,Personal,2026-02-25,225204.16,16.19,60,541,Defaulted,1,John Anderson,59.0,Female,45336.53,South Caitlyn,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,4.97,56+,Mid,3753.4
LN01669,CUST02071,BR048,Vehicle,2024-11-04,279144.75,15.63,24,513,Defaulted,1,Patricia Hamilton,47.0,Male,36983.92,Lisaborough,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,7.55,46-55,Mid,11631.03
LN03573,CUST03854,BR029,Personal,2026-03-08,-410873.79,16.46,36,412,Approved,0,Natalie Patrick,42.0,Male,45723.78,Deanport,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,-8.99,36-45,Mid,-11413.16
LN00496,CUST04079,BR049,Personal,2025-01-08,382398.61,15.79,12,756,Approved,0,Timothy Wang,58.0,Male,67785.02,Feliciahaven,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,5.64,56+,High,31866.55
LN05513,CUST02598,BR019,Home,2025-06-18,285999.71,8.19,60,569,Defaulted,1,John Davidson,36.0,Female,48012.03,Clarkshire,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,5.96,36-45,Mid,4766.66
LN04460,CUST07850,BR039,Education,2025-12-11,495455.28,9.91,120,842,Rejected,0,Laura Cox,35.0,Female,51009.23,Nealhaven,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,9.71,26-35,Mid,4128.79
LN01905,CUST01798,BR004,Home,2024-10-31,278391.35,12.18,120,779,Rejected,0,Jeremy Mosley,25.0,Male,70170.23,Hobbsport,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,3.97,18-25,High,2319.93
LN03840,CUST07352,BR006,Education,2025-09-15,153962.99,12.9,120,578,Active,0,Bernard Chang,49.0,Female,61946.79,Jacobton,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,2.49,46-55,High,1283.02
LN02849,CUST05889,BR018,Vehicle,2025-06-20,52472.49,8.4,120,855,Closed,0,Steven Stone,53.0,Female,53674.82,Lake Kelseyville,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,0.98,46-55,Mid,437.27
LN00802,CUST05122,BR023,Home,2025-07-15,417790.63,10.73,60,627,Active,0,Scott Mcmahon,45.0,Female,37184.68,South Sandraberg,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,11.24,36-45,Mid,6963.18
LN03054,CUST08016,BR010,Home,2025-02-13,384871.16,7.5,24,658,Approved,0,Juan Chan,51.0,Male,49823.69,Port Katherineside,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,7.72,46-55,Mid,16036.3
LN03483,CUST07423,BR034,Home,2026-07-04,44272.56,13.96,60,541,Approved,0,Maxwell Whitaker,30.0,Female,57860.51,Lake Benjamin,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,0.77,26-35,Mid,737.88
LN05435,CUST05974,BR047,Home,2026-05-15,362683.09,8.6,36,338,Defaulted,1,Scott Hernandez,56.0,Female,48559.55,Villanuevamouth,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,7.47,56+,Mid,10074.53
LN05721,CUST06449,BR025,Education,2024-11-17,227724.23,15.44,24,652,Rejected,0,Kenneth Jackson,35.0,Female,59328.41,Carrchester,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,3.84,26-35,Mid,9488.51
LN01425,CUST00317,BR030,Personal,2025-07-25,490850.86,10.91,120,389,Rejected,0,Ashley Hall,69.0,Male,42717.47,South Frances,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,11.49,56+,Mid,4090.42
LN05465,CUST02181,BR014,Vehicle,2025-11-19,269295.48,16.02,36,898,Active,0,Trevor James,70.0,Female,75796.36,New Timothyshire,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,3.55,56+,High,7480.43
LN05002,CUST02776,BR002,Personal,2025-03-12,291233.21,12.06,12,739,Approved,0,Jenny Gray,22.0,Female,53490.94,Montoyatown,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,5.44,18-25,Mid,24269.43
LN01666,CUST07005,BR028,Personal,2026-02-16,124858.81,14.79,60,800,Active,0,Gary Palmer,61.0,Female,49823.69,Lake Juliastad,Coxberg Branch,South David,AL,Rural,2024-02-08,2.51,56+,Mid,2080.98
LN03352,CUST08682,BR048,Vehicle,2025-03-26,283820.45,10.46,24,475,Rejected,0,Mr. Luis Bell,49.0,Male,61620.86,Richardstad,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,4.61,46-55,High,11825.85
LN03724,CUST01306,BR018,Vehicle,2026-04-06,286466.81,17.98,12,486,Active,0,Grace Chavez,20.0,Female,37880.6,South Larryville,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,7.56,18-25,Mid,23872.23
LN02313,CUST00448,BR033,Education,2026-01-14,342743.86,14.59,12,367,Approved,0,Ryan Rosales,43.0,Male,36427.93,Mitchellburgh,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,9.41,36-45,Mid,28561.99
LN03009,CUST03162,BR049,Education,2025-05-28,103466.65,16.13,24,351,Rejected,0,Eric Fitzgerald,41.0,Male,24921.46,Fryfort,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,4.15,36-45,Low,4311.11
LN05723,CUST03199,BR013,Education,2025-11-04,225486.57,10.3,36,689,Active,0,Lori Gardner,60.0,Female,44360.1,Cantufurt,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,5.08,56+,Mid,6263.52
LN02769,CUST07429,BR012,Vehicle,2025-10-16,52842.02,9.27,120,748,Approved,0,Ashley Smith,64.0,Male,47240.7,Robertstown,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,1.12,56+,Mid,440.35
LN00519,CUST04171,BR021,Personal,2026-07-31,338390.88,14.72,24,786,Closed,0,Ashley Martinez,20.0,Male,45133.58,West Jane,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,7.5,18-25,Mid,14099.62
LN05172,CUST06360,BR037,Education,2026-07-21,82107.27,16.86,36,734,Active,0,Christopher Walker,30.0,Female,79863.51,East Erinberg,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,1.03,26-35,High,2280.76
LN02730,CUST05154,BR041,Education,2026-09-02,182433.48,13.22,36,344,Defaulted,1,Carrie Ware,48.0,Female,35680.79,Peterville,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,5.11,46-55,Mid,5067.6
LN01692,CUST09131,BR023,Vehicle,2026-03-05,60617.23,17.68,120,587,Approved,0,David Johnston,67.0,Male,60875.56,Port Michelleview,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,1.0,56+,High,505.14
LN05713,CUST09112,BR019,Personal,2025-05-05,13582.14,10.95,120,779,Approved,0,Peter Humphrey,43.0,Male,46854.16,Jasonstad,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,0.29,36-45,Mid,113.18
LN01028,CUST06514,BR049,Home,2026-02-16,98123.78,9.13,60,569,Rejected,0,Brooke Allison,48.0,Male,53130.39,Kathleenville,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,1.85,46-55,Mid,1635.4
LN02599,CUST09752,BR028,Personal,2024-10-07,226338.3,13.46,120,697,Rejected,0,Tammy Fernandez,28.0,Male,34972.59,West Monicahaven,Coxberg Branch,South David,AL,Rural,2024-02-08,6.47,26-35,Mid,1886.15
LN03334,CUST00630,BR001,Vehicle,2025-11-03,419535.84,17.34,60,734,Defaulted,1,Rhonda Chavez,19.0,Female,67478.2,Margaretborough,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,6.22,18-25,High,6992.26
LN00655,CUST01838,BR043,Home,2026-05-01,339105.03,6.51,36,469,Defaulted,1,Christopher Davis,33.0,Female,38400.19,,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,8.83,26-35,Mid,9419.58
LN00420,CUST08130,BR044,Home,2026-04-11,232116.87,6.73,120,500,Rejected,0,Casey Wright,48.0,Male,53213.29,Nelsonhaven,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,4.36,46-55,Mid,1934.31
LN04721,CUST04266,BR002,Home,2025-12-04,179060.13,9.13,120,518,Defaulted,1,Katherine Caldwell,62.0,Female,59597.93,Ramirezfurt,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,3.0,56+,Mid,1492.17
LN01946,CUST09738,BR008,Home,2024-12-15,426721.93,13.09,12,553,Closed,0,Rachel Jensen,30.0,Male,61684.6,Jacobsborough,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,6.92,26-35,High,35560.16
LN05897,CUST07996,BR044,Personal,2025-09-24,284990.77,11.68,60,557,Active,0,Kathryn Perry,57.0,Female,61943.07,Karenfort,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,4.6,56+,High,4749.85
LN00741,CUST02832,BR032,Education,2025-07-20,308257.49,9.87,36,327,Approved,0,Grace Swanson,25.0,Female,33717.17,Port Alisha,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,9.14,18-25,Mid,8562.71
LN02549,CUST00475,BR019,Home,2025-06-23,339745.7,12.18,36,305,Rejected,0,Julie Dominguez,31.0,Male,63423.63,New Brian,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,5.36,26-35,High,9437.38
LN03204,CUST08389,BR021,Personal,2025-10-07,349295.77,9.38,60,544,Rejected,0,Andrew Blake,50.0,Female,46593.44,West Crystal,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,7.5,46-55,Mid,5821.6
LN04763,CUST05634,BR021,Vehicle,2026-01-07,29978.9,13.93,24,585,Closed,0,Joseph Jones,67.0,Male,56169.79,Christinaland,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,0.53,56+,Mid,1249.12
LN00042,CUST08433,BR025,Personal,2026-03-04,184116.46,7.53,36,327,Active,0,Eric Salazar,24.0,Female,40236.87,Josephfort,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,4.58,18-25,Mid,5114.35
LN04740,CUST01764,BR043,Education,2025-08-07,193580.01,15.07,24,758,Rejected,0,Haley May,34.0,Female,66711.35,North Brian,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,2.9,26-35,High,8065.83
LN04978,CUST07206,BR030,Education,2024-11-11,364051.51,17.96,36,531,Defaulted,1,Jennifer Warren,47.0,Female,52836.49,Lake Jennifer,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,6.89,46-55,Mid,10112.54
LN02197,CUST07099,BR038,Home,2024-12-23,96000.61,11.98,60,677,Approved,0,Kimberly Curtis,56.0,Male,85541.53,West Jamie,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,1.12,56+,High,1600.01
LN00107,CUST02731,BR018,Vehicle,2025-12-25,357971.07,11.76,12,729,Rejected,0,Lindsey Robinson,24.0,Male,70214.26,Lake Kaitlyn,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,5.1,18-25,High,29830.92
LN05773,CUST06256,BR033,Vehicle,2024-11-08,196000.89,10.82,120,667,Closed,0,Kimberly Taylor,25.0,Male,35516.87,Colinstad,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,5.52,18-25,Mid,1633.34
LN03477,CUST04200,BR031,Vehicle,2025-11-23,238277.15,14.24,60,801,Closed,0,Jennifer Johnson,53.0,male,43678.29,Nancyhaven,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,5.46,46-55,Mid,3971.29
LN00194,CUST00202,BR037,Personal,2026-02-19,118580.78,13.53,120,511,Approved,0,Elizabeth Perkins,72.0,Male,56866.43,East Richardton,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,2.09,56+,Mid,988.17
LN05020,CUST03629,BR011,Home,2024-09-17,251713.85,6.32,24,696,Approved,0,Holly Floyd,51.0,Female,57321.16,Sarahchester,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,4.39,46-55,Mid,10488.08
LN04863,CUST04319,BR043,Home,2026-03-23,483475.36,17.29,12,386,Defaulted,1,Michael Preston,70.0,Female,77972.73,East Jose,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,6.2,56+,High,40289.61
LN02272,CUST07165,BR047,Personal,2026-01-12,351304.12,14.94,120,524,Approved,0,Erik Williams,43.0,Male,46270.63,Port George,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,7.59,36-45,Mid,2927.53
LN01181,CUST08041,BR047,Vehicle,2026-02-26,410371.62,9.04,24,395,Defaulted,1,Jennifer Sanchez,62.0,Female,48192.46,Davidsonside,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,8.52,56+,Mid,17098.82
LN03335,CUST09171,BR027,Vehicle,2025-06-29,308071.42,9.8,36,826,Defaulted,1,Erin Johnson,42.0,Female,24401.77,Kevinbury,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,12.62,36-45,Low,8557.54
LN05972,CUST01738,BR006,Personal,2025-03-14,356867.1,13.22,24,311,Rejected,0,Joshua Richardson,67.0,Male,58896.53,North Megan,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,6.06,56+,Mid,14869.46
LN03027,CUST07166,BR007,Education,2025-07-28,117034.74,13.44,120,667,Rejected,0,Patrick Ortega,64.0,Female,44290.23,New Adammouth,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,2.64,56+,Mid,975.29
LN02380,CUST09398,BR041,Vehicle,2024-10-08,248600.95,13.96,36,534,Approved,0,Judith Johnson,55.0,Female,65414.8,Lake Samuelfort,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,3.8,46-55,High,6905.58
LN05637,CUST03797,BR000,Personal,2024-09-23,382589.82,17.73,12,331,Active,0,Debbie Schmidt,26.0,Female,50817.17,South Mary,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,7.53,26-35,Mid,31882.48
LN05133,CUST01652,BR027,Home,2025-05-07,219351.13,15.01,36,416,Rejected,0,Maria Olson,34.0,Female,45785.17,Mejiahaven,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,4.79,26-35,Mid,6093.09
LN00765,CUST04188,BR000,Education,2025-01-17,479672.97,14.83,120,415,Rejected,0,Gregory Quinn,66.0,Male,34253.46,Lake Ericborough,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,14.0,56+,Mid,3997.27
LN00500,CUST02143,BR013,Personal,2026-03-08,487230.89,13.3,36,338,Active,0,Melissa Reeves,39.0,Female,48670.28,Nicoleside,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,10.01,36-45,Mid,13534.19
