account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date
ACC10426,CUST06759,BR045,Current,2023-12-31,77206.5,Active,Amanda Brown,71.0,Female,41739.61,Scottmouth,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC11080,CUST08479,BR034,Current,2024-03-14,35501.31,Closed,Joshua Moody,39.0,Male,38354.19,Marychester,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC03555,CUST05254,BR049,Savings,2024-09-30,12641.16,Dormant,Debra Smith,30.0,Female,43324.62,East Wayne,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC01490,CUST07557,BR022,Savings,2025-07-02,67367.72,Active,Lisa Long,69.0,Female,72842.33,Loriborough,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC07275,CUST08431,BR032,Savings,2024-07-30,29022.5,Active,Jeffrey Gray,21.0,Male,39479.96,Banksmouth,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC05474,CUST05786,BR013,Salary,2024-01-04,55294.92,Closed,Anthony Cherry,56.0,Male,47451.84,East Cory,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC09203,CUST02665,BR036,Salary,2023-09-13,80380.61,Active,Jane May,63.0,Female,36286.44,West Natasha,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10
ACC09193,CUST08020,BR007,Salary,2026-08-23,764.78,Dormant,Catherine Crane,46.0,Male,57977.72,,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC04038,CUST04474,BR012,Savings,2024-01-29,29755.97,Active,Ann Moon,66.0,Male,67614.34,North Benjaminland,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC07556,CUST06580,BR024,Salary,2023-11-06,8447.13,Dormant,Marilyn Henry,59.0,Female,48299.45,Mitchellberg,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC09592,CUST00001,BR030,Salary,2023-10-06,7231.78,Closed,Noah Rhodes,69.0,Female,57556.84,Port Howardborough,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC05900,CUST01570,BR017,Savings,2025-02-21,38935.06,Active,Ellen Thornton,31.0,Female,58073.66,Lake Kyle,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC05843,CUST06438,BR028,Savings,2026-04-07,57529.17,Dormant,Dr. Jessica Chase MD,64.0,Male,51097.93,North Nicole,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC03811,CUST06971,BR014,Current,2024-04-09,76518.14,Closed,Bridget Edwards DDS,42.0,Male,29933.76,Pageport,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC01649,CUST99999,BR012,Current,2026-07-28,62262.04,Active,,,,,,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC01877,CUST08126,BR026,Salary,2024-01-06,21996.0,Closed,David Clark,22.0,Female,39034.15,Kimton,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC00509,CUST03728,BR008,Salary,2025-11-11,49504.91,Closed,Nathan Mcgee,20.0,Male,95436.39,Aaronhaven,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC00608,CUST08395,BR028,Savings,2024-08-13,39040.7,Closed,Dawn Pena,44.0,Male,54527.54,Wardside,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC05856,CUST04937,BR028,Salary,2025-10-29,13606.6,Active,Haley Mccoy,65.0,Female,48333.15,Ryanberg,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC10889,CUST05751,BR004,Salary,2024-03-28,74745.83,Active,Taylor Salinas,36.0,Male,55702.53,Joannaborough,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC11652,CUST03322,BR016,Current,2025-05-08,75794.52,Closed,Lee Barry,20.0,Male,34312.1,Fowlerfort,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC05221,CUST04940,BR020,Current,2026-07-03,16908.22,Dormant,Pamela Aguirre,67.0,Female,44124.72,New Julie,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC00902,CUST05064,BR021,Current,2023-11-18,65025.53,Closed,Ashley Olson,18.0,Female,85301.68,Port Dennis,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC07623,CUST02090,BR027,Salary,2025-11-02,63814.46,Dormant,Tara King,34.0,Male,50766.9,Hernandezland,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC01668,CUST08456,BR024,Salary,2024-03-13,99413.18,Active,Heidi Mason,68.0,Male,71084.38,Wyattberg,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC08852,CUST07778,BR007,Current,2026-01-20,90910.89,Active,Sandra Gonzalez,41.0,Female,33939.53,Garciaburgh,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC03296,CUST02920,BR016,Savings,2025-03-13,9058.81,Closed,Mary Jones,69.0,Male,59173.57,New Colleenfort,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC05321,CUST07335,BR015,Savings,2026-02-18,7634.13,Active,Robert Jones,44.0,Female,51596.82,East Virginia,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC03584,CUST07978,BR002,Savings,2025-08-21,19633.12,Dormant,Cynthia Cunningham,70.0,Male,40063.73,Port Austin,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC01534,CUST07590,BR012,Current,2025-01-06,17496.6,Dormant,John Kemp,24.0,Female,45990.94,Pittmanbury,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC03643,CUST08573,BR042,Current,2024-01-28,74662.35,Dormant,Scott Lyons Jr.,50.0,Male,27152.11,South Annettefort,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC09226,CUST07236,BR016,Savings,2026-08-11,25753.63,Closed,Emily Parker,43.0,Female,69291.56,New Darrellfurt,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC11120,CUST05818,BR026,Savings,2026-07-28,46516.73,Active,Jacob Brown,24.0,Male,63326.16,South Williamchester,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC05234,CUST04987,BR034,Current,2025-11-01,62136.08,Dormant,Mr. Thomas Jones PhD,64.0,Male,24419.44,South Deniseburgh,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC07082,CUST04364,BR000,Savings,2025-07-03,5717.24,Active,Melissa Henry,53.0,Female,48520.92,Lake Tammy,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC03368,CUST02205,BR006,Current,2026-01-25,52945.89,Closed,Michael Hanson,53.0,Male,46379.93,,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC08994,CUST00438,BR014,Salary,2024-07-15,32935.58,Closed,Rhonda Martin,41.0,Male,41949.21,Joshuashire,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC00951,CUST00000,BR034,Salary,2024-12-26,92703.02,Closed,Allison Hill,56.0,Female,40516.16,New Emmaville,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC10319,CUST09805,BR038,Salary,2024-11-18,11873.6,Active,Shane Jones,56.0,Male,46939.88,Port Linda,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC08712,CUST06808,BR006,Savings,2025-06-28,57864.75,Dormant,Robin Terry,32.0,Female,56625.07,Amandaland,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC09682,CUST09922,BR042,Savings,2023-10-08,72011.54,Active,Eric Zimmerman,66.0,Female,44124.31,Danielland,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC04218,CUST00506,BR030,Salary,2024-01-07,13457.68,Active,Brandon Fleming,23.0,Male,57813.0,North Wanda,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC06778,CUST07959,BR025,Current,2025-03-08,62144.76,Closed,Dana Snyder,44.0,Male,60140.17,North Nathanhaven,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC07186,CUST09756,BR006,Current,2025-11-26,8607.51,Active,Paul Brown,27.0,Male,46139.57,Lake Tylerhaven,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC11388,CUST04362,BR039,Savings,2025-10-28,20678.5,Dormant,Michael Price,34.0,Male,45052.96,New Jasmin,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC05446,CUST06808,BR015,Salary,2024-09-25,83531.83,Active,Robin Terry,32.0,Female,56625.07,Amandaland,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC04733,CUST00244,BR005,Salary,2025-10-29,78810.07,Dormant,Shannon Rivera,34.0,Female,33081.51,Jasminehaven,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC06807,CUST08331,BR034,Salary,2024-09-16,88070.96,Dormant,Madison Stanton,34.0,Female,65370.45,Santosburgh,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC04276,CUST00947,BR013,Savings,2025-09-27,65634.78,Closed,Ariel Sandoval,71.0,Female,80073.17,Shirleyfurt,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC06466,CUST09773,BR020,Savings,2025-04-04,17071.57,Active,Veronica Arnold,51.0,Female,49823.69,New Robertton,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC07725,CUST02014,BR003,Salary,2026-07-20,86261.96,Dormant,Cassie Lutz,36.0,Male,49823.69,Johnmouth,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC04120,CUST03190,BR039,Savings,2025-03-13,27061.72,Active,Devin Ferrell,53.0,Male,51940.74,Clarkville,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC04845,CUST02888,BR026,Savings,2024-01-26,70170.9,Closed,Janice Henson,25.0,Male,23261.19,South Kimberly,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC10533,CUST07845,BR020,Salary,2023-12-02,57460.3,Active,Bryan Castro,42.0,Female,54531.09,Carmenfurt,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC03372,CUST00664,BR004,Savings,2025-05-30,97882.36,Closed,Renee Melendez,52.0,Female,54902.8,Sandovalview,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC10057,CUST06215,BR033,Savings,2025-08-07,50420.0,Active,Jill Ray,63.0,Female,59055.31,Port Michaelville,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC06729,CUST06968,BR038,Savings,2024-05-30,48347.54,Dormant,James Lopez,47.0,Male,34486.71,North Michael,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC09917,CUST06086,BR046,Savings,2023-12-11,30848.42,Dormant,Kristen Larson,63.0,Male,41677.8,West Ryanmouth,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC08752,CUST05615,BR016,Savings,2023-09-28,4445.93,Closed,Brian Medina,32.0,Female,53563.08,Collinston,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC05757,CUST01912,BR000,Savings,2024-08-30,38623.88,Active,Crystal Meza,24.0,Male,46761.04,Riosmouth,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06028,CUST09561,BR000,Salary,2026-02-07,60917.65,Active,Richard Brown,56.0,Male,58813.91,South Matthew,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC07059,CUST02937,BR009,Savings,2025-06-17,21728.33,Active,Martin Wilcox,20.0,Female,50548.78,Port Anitaton,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC01705,CUST07669,BR046,Salary,2025-03-24,82352.04,Dormant,Sean Thomas,46.0,Male,50188.93,Davisport,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC06298,CUST02609,BR040,Salary,2025-05-05,71493.68,Active,Alexandria Wise,41.0,Female,30776.34,East Melissa,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC11551,CUST09388,BR030,Salary,2026-02-19,74526.65,Active,Gary Morgan,47.0,Female,52799.6,Garrisonfurt,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC00563,CUST01952,BR014,Salary,2025-08-31,99299.8,Dormant,Jason Rocha,55.0,Female,56826.51,North Colton,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC07668,CUST07835,BR017,Current,2024-03-07,25978.25,Active,Catherine Gould,25.0,Female,54948.29,East Alyssa,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC06602,CUST05534,BR021,Salary,2026-05-18,27618.78,Closed,Adrian Krueger,64.0,Female,59080.23,Lake Monicaland,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC10399,CUST05705,BR029,Salary,2024-01-02,79906.91,Dormant,Katherine Downs,62.0,Female,25629.15,Benjaminland,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC06960,CUST04126,BR008,Savings,2024-04-06,81854.65,Dormant,Scott Brown,35.0,Female,47052.9,Grayfurt,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC08790,CUST03286,BR026,Salary,2026-07-10,62628.38,Dormant,Andrew Johnson,63.0,Male,35574.17,Fletcherland,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC05257,CUST03693,BR048,Salary,2026-07-14,80541.92,Closed,Jacob Paul,42.0,Male,44965.34,New Paige,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC00805,CUST07669,BR001,Current,2025-12-23,93083.92,Dormant,Sean Thomas,46.0,Male,50188.93,Davisport,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC01369,CUST06096,BR049,Current,2023-12-16,38765.11,Dormant,Carol Bowman,21.0,Female,57922.08,New Scott,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC11908,CUST03888,BR000,Salary,2024-02-08,2108.57,Active,Mary Peterson,25.0,Male,47516.37,Port Katherinehaven,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC11696,CUST05296,BR007,Savings,2025-09-14,60805.04,Closed,Jessica Mckee,66.0,Male,29422.21,Suzannestad,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC08342,CUST04813,BR040,Salary,2025-08-17,70120.02,Closed,Jaime Williams,70.0,Female,51072.63,Lake David,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC06853,CUST04320,BR035,Salary,2024-02-21,61845.97,Dormant,Jennifer Ali,40.0,Male,56313.27,East Justin,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC10400,CUST07136,BR015,Savings,2024-10-01,25421.44,Dormant,Kaitlyn Phillips,74.0,Male,40521.35,Lake Marcomouth,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC09447,CUST06020,BR027,Savings,2023-09-18,68148.31,Closed,Tina Little,71.0,Female,59742.36,Mooreberg,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC02331,CUST07189,BR019,Current,2024-09-18,88105.59,Dormant,John Cole,57.0,Female,55383.35,Emilymouth,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC07595,CUST03473,BR000,Current,2026-02-16,10637.14,Closed,Kristina Webb,56.0,Male,30215.24,Guzmanburgh,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC10447,CUST07858,BR042,Current,2026-04-14,26896.21,Dormant,Colleen Rivera,64.0,Female,46308.36,West Sandrashire,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC01065,CUST09510,BR010,Current,2024-01-23,10113.84,Active,Alexa Johnson,46.0,Female,22204.93,Cookfort,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC03944,CUST02303,BR013,Current,2026-05-25,86761.13,Closed,Samantha Thomas,28.0,Male,58694.77,Josephchester,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC07101,CUST06988,BR005,Salary,2026-02-12,11951.88,Active,Jeffrey Smith,19.0,Female,48263.56,Boothtown,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC09530,CUST05217,BR024,Current,2025-07-19,14596.71,Dormant,Elizabeth Brown,49.0,Male,35792.64,Christiefort,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC00827,CUST04379,BR042,Current,2025-10-05,24895.36,Closed,Heather Morales,56.0,Male,42316.9,Phillipmouth,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC07149,CUST09097,BR031,Current,2026-08-15,71396.3,Active,Russell Reynolds,57.0,Female,47914.58,Georgeville,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC11216,CUST02452,BR046,Current,2025-07-02,59619.85,Dormant,Chelsea Nichols,58.0,Female,53793.39,West Jamesbury,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC05650,CUST06902,BR000,Current,2024-08-31,71681.78,Closed,Laura Davila,49.0,Female,79545.27,New Timothyfort,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC03912,CUST03025,BR042,Salary,2025-12-28,49940.43,Active,Kevin Johnson,23.0,Male,53393.07,Smithberg,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC06058,CUST01841,BR009,Current,2026-06-14,26165.69,Active,Mark Mills,61.0,Male,52235.27,East Johnville,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC05454,CUST01068,BR005,Current,2025-02-05,98131.38,Active,Laura Lee,66.0,Male,51095.89,Antonioport,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC02445,CUST07903,BR013,Savings,2025-04-03,9804.55,Active,Rebecca Colon,55.0,Female,48245.36,Rogerstad,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC06987,CUST04402,BR037,Savings,2026-04-16,2558.52,Active,Rachel Oneal,28.0,Male,52373.66,Lake Elizabethborough,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC08499,CUST02986,BR012,Savings,2024-12-24,94476.96,Dormant,Christopher Harrison,19.0,Female,84427.41,Meganton,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC01843,CUST09909,BR037,Salary,2026-06-24,30921.65,Closed,Andrew Anderson,51.0,Male,41022.93,North Martinhaven,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC05719,CUST02202,BR024,Savings,2026-08-12,76755.38,Closed,Matthew White,34.0,Female,78477.9,Riverafort,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC03483,CUST07454,BR030,Savings,2023-10-29,37591.88,Active,Karen Hicks,29.0,Female,62245.37,Walterhaven,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC07710,CUST04237,BR048,Salary,2025-05-08,1320.56,Active,Robert Campbell,18.0,Male,37684.52,Lake Calvin,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC08555,CUST04851,BR012,Savings,2024-11-05,59095.23,Dormant,Brian Davis,73.0,Male,68238.26,Lake Sarahburgh,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC00552,CUST09247,BR041,Current,2025-05-31,16404.43,Dormant,Bryce Thompson,21.0,Male,54228.2,Jennifershire,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC01278,CUST09715,BR042,Savings,2026-02-17,60151.23,Active,Elizabeth Armstrong,19.0,Female,62545.71,Mcknightton,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC10206,CUST00993,BR014,Current,2025-06-28,15211.57,Dormant,Deborah Campbell,27.0,Male,81150.81,Taylorville,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC05765,CUST00491,BR044,Savings,2025-02-15,65886.04,Active,Heather Bolton,69.0,Female,61591.31,Lake Amymouth,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC03309,CUST05865,BR045,Savings,2023-09-25,11239.12,Dormant,Cassidy Bailey,20.0,Female,84838.49,,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC02831,CUST03001,BR042,Salary,2026-02-19,57749.14,Dormant,Michael Jensen,58.0,Male,57176.73,Hoodborough,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC09962,CUST08455,BR033,Salary,2024-01-14,64918.58,Active,Katelyn Harper,59.0,Female,51817.67,Roweville,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC07649,CUST07259,BR041,Savings,2025-02-22,34990.72,Dormant,Cristina Thompson MD,19.0,Female,54198.87,Garciastad,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC02767,CUST09516,BR004,Current,2025-04-12,38163.04,Closed,Lisa Curtis,22.0,Male,51917.28,Port Amanda,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC00374,CUST09998,BR017,Current,2024-04-01,58456.27,Active,Louis Armstrong,46.0,Male,53944.42,South Amanda,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC07613,CUST00700,BR032,Savings,2026-02-14,90106.34,Dormant,Joseph Ochoa,45.0,male,57182.58,Jasonmouth,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC02673,CUST04690,BR035,Salary,2024-05-14,90727.66,Closed,Cheryl Rose,65.0,Female,57815.99,East Sue,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC02003,CUST04067,BR009,Current,2024-09-18,27069.72,Closed,Matthew Walker,56.0,Female,53781.81,West Adrian,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC11813,CUST07181,BR010,Salary,2023-11-19,59634.67,Dormant,Kevin Sandoval,19.0,Male,44182.25,Christinatown,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC03842,CUST09864,BR026,Salary,2024-05-25,34282.45,Closed,Mr. Michael Williams Jr.,71.0,Female,40248.64,Kathyfurt,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC00671,CUST00166,BR045,Savings,2026-08-24,67776.89,Active,Alyssa Long,30.0,Male,50981.9,North Trevorport,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC08983,CUST05550,BR027,Salary,2024-07-30,62577.98,Active,Jessica Warren,28.0,Male,77823.59,East Robert,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC02944,CUST00422,BR003,Current,2025-06-13,10724.17,Active,Michael Mitchell,52.0,Female,66685.12,Johnland,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC10461,CUST08354,BR041,Salary,2025-06-08,91642.37,Dormant,Tina Ortiz,56.0,Male,52515.55,Jasonview,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC00741,CUST04056,BR015,Current,2024-05-02,34873.45,Dormant,David Cervantes,66.0,Male,62219.06,Davidborough,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC01220,CUST04812,BR020,Salary,2023-10-23,22059.88,Dormant,Holly Underwood,60.0,Male,28029.23,Brownton,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC05107,CUST03101,BR047,Current,2026-08-10,34718.37,Dormant,Matthew Jones,43.0,Female,63068.39,East Zacharymouth,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC03319,CUST07883,BR000,Salary,2024-08-17,7516.94,Dormant,Tammy Estrada,73.0,Male,25378.38,Websterton,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC03691,CUST01278,BR045,Current,2024-05-01,33857.17,Dormant,Travis Hopkins,35.0,Male,57004.13,Morganchester,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC09820,CUST07169,BR028,Current,2025-03-22,23572.82,Active,Jose Coleman,48.0,Female,45860.91,South Danielstad,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC05578,CUST05462,BR005,Savings,2026-06-04,26695.94,Active,Jordan Williams,43.0,Male,76872.95,Maryburgh,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
